f_1,f_2,f_3,"w_1,1","w_1,2","w_1,3","w_2,1","w_2,2","w_2,3","w_3,1","w_3,2","w_3,3"
4,174,244,-1,3,-2,1,2,1,-1,-2,3
4,174,250,-1,3,3,1,2,0,-1,-2,1
4,174,252,-1,3,0,1,2,3,-1,-2,1
4,174,254,-1,3,3,1,2,3,-1,-2,1
4,178,178,-1,1,1,1,-3,-3,-1,3,3
4,178,186,-2,3,3,1,-3,-1,-1,3,1
4,178,204,-2,3,0,1,-3,3,-1,3,-2
4,178,206,-1,3,2,1,-3,3,-1,3,-2
4,178,212,-1,1,-3,1,-3,1,-1,3,3
4,178,220,-1,3,-1,1,-3,3,-1,3,1
4,178,238,-2,3,3,1,-3,3,-1,3,-2
4,178,240,-1,1,0,1,-3,-2,-1,3,3
4,178,242,-1,1,1,1,-3,-2,-1,3,3
4,178,244,-1,1,-2,1,-3,1,-1,3,3
4,178,250,-2,3,3,1,-3,0,-1,3,1
4,178,252,-2,3,0,1,-3,3,-1,3,1
4,178,254,-2,3,3,1,-3,3,-1,3,1
4,186,186,-2,3,3,2,-2,-1,-2,2,1
4,186,204,-2,3,0,2,-2,3,-2,2,-2
4,186,206,-2,3,2,2,-2,3,-2,2,-2
4,186,212,-1,3,-3,1,-2,1,-1,2,3
4,186,220,-2,3,-1,2,-2,3,-2,2,1
4,186,238,-2,3,3,2,-2,3,-2,2,-2
4,186,240,-1,3,0,1,-2,-2,-1,2,3
4,186,242,-1,3,1,1,-2,-2,-1,2,3
4,186,244,-1,3,-2,1,-2,1,-1,2,3
4,186,250,-2,3,3,2,-2,0,-2,2,1
4,186,252,-2,3,0,2,-2,3,-2,2,1
4,186,254,-2,3,3,2,-2,3,-2,2,1
4,204,204,-1,-1,0,1,3,3,-1,-1,-2
4,204,206,-1,-1,2,1,3,3,-1,-1,-2
4,204,212,-1,-1,-3,1,3,1,-1,-1,3
4,204,220,-1,-1,-1,1,3,3,-1,-1,1
4,204,238,-1,-1,3,1,3,3,-1,-1,-2
4,204,240,-1,-1,0,1,3,-2,-1,-1,3
4,204,242,-1,-1,1,1,3,-2,-1,-1,3
4,204,244,-1,-1,-2,1,3,1,-1,-1,3
4,204,250,-1,-1,3,1,3,0,-1,-1,1
4,204,252,-1,-1,0,1,3,3,-1,-1,1
4,204,254,-1,-1,3,1,3,3,-1,-1,1
4,206,206,-1,2,2,1,3,3,-1,-2,-2
4,206,212,-1,2,-3,1,3,1,-1,-2,3
4,206,220,-1,2,-1,1,3,3,-1,-2,1
4,206,238,-2,2,3,1,3,3,-1,-2,-2
4,206,240,-1,2,0,1,3,-2,-1,-2,3
4,206,242,-1,2,1,1,3,-2,-1,-2,3
4,206,244,-1,2,-2,1,3,1,-1,-2,3
4,206,250,-2,2,3,1,3,0,-1,-2,1
4,206,252,-2,2,0,1,3,3,-1,-2,1
4,206,254,-2,2,3,1,3,3,-1,-2,1
4,212,212,-1,-1,-3,1,1,1,-1,1,3
4,212,220,-1,-3,-1,1,3,3,-1,3,1
4,212,238,-1,-3,3,1,3,3,-1,3,-2
4,212,240,-1,-1,0,1,1,-2,-1,1,3
4,212,242,-1,-1,1,1,1,-2,-1,1,3
4,212,244,-1,-1,-2,1,1,1,-1,1,3
4,212,250,-1,-3,3,1,3,0,-1,3,1
4,212,252,-1,-3,0,1,3,3,-1,3,1
4,212,254,-1,-3,3,1,3,3,-1,3,1
4,220,220,-2,-2,-1,2,3,3,-2,2,1
4,220,238,-2,-2,3,2,3,3,-2,2,-2
4,220,240,-1,-1,0,1,3,-2,-1,1,3
4,220,242,-1,-1,1,1,3,-2,-1,1,3
4,220,244,-1,-1,-2,1,3,1,-1,1,3
4,220,250,-2,-2,3,2,3,0,-2,2,1
4,220,252,-2,-2,0,2,3,3,-2,2,1
4,220,254,-2,-2,3,2,3,3,-2,2,1
4,238,238,-1,3,3,1,3,3,-1,-2,-2
4,238,240,-1,3,0,1,3,-2,-1,-2,3
4,238,242,-1,3,1,1,3,-2,-1,-2,3
4,238,244,-1,3,-2,1,3,1,-1,-2,3
4,238,250,-1,3,3,1,3,0,-1,-2,1
4,238,252,-1,3,0,1,3,3,-1,-2,1
4,238,254,-1,3,3,1,3,3,-1,-2,1
4,240,240,-1,-1,0,1,-1,-2,-1,3,3
4,240,242,-1,-1,1,1,-1,-2,-1,3,3
4,240,244,-1,-1,-2,1,-1,1,-1,3,3
4,240,250,-1,-1,3,1,-1,0,-1,3,1
4,240,252,-1,-1,0,1,-1,3,-1,3,1
4,240,254,-1,-1,3,1,-1,3,-1,3,1
4,242,242,-1,1,1,1,-2,-2,-1,3,3
4,242,244,-1,1,-2,1,-2,1,-1,3,3
4,242,250,-2,2,3,1,-2,0,-1,3,1
4,242,252,-2,2,0,1,-2,3,-1,3,1
4,242,254,-2,2,3,1,-2,3,-1,3,1
4,244,244,-1,-1,-2,1,1,1,-1,2,3
4,244,250,-1,-2,3,1,2,0,-1,3,1
4,244,252,-1,-2,0,1,2,3,-1,3,1
4,244,254,-1,-2,3,1,2,3,-1,3,1
4,250,250,-2,3,3,2,-2,0,-2,3,1
4,250,252,-2,3,0,2,-2,3,-2,3,1
4,250,254,-2,3,3,2,-2,3,-2,3,1
4,252,252,-2,-2,0,2,3,3,-2,3,1
4,252,254,-2,-2,3,2,3,3,-2,3,1
4,254,254,-2,3,3,1,3,3,-1,3,1
10,10,10,3,3,3,-2,-2,0,-3,-3,-3
10,10,12,3,3,0,-2,-2,3,-3,-3,-3
10,10,14,3,3,1,-2,-2,2,-3,-3,-3
10,10,16,3,3,-1,-2,-2,-1,-3,-3,1
10,10,34,3,3,3,-2,-2,-3,-3,-3,-2
10,10,42,3,3,3,-2,-2,-2,-3,-3,-2
10,10,48,3,3,0,-2,-2,-1,-3,-3,1
10,10,50,3,3,2,-2,-2,-3,-3,-3,1
10,10,68,3,3,-3,-2,-2,3,-3,-3,-2
10,10,76,3,3,-2,-2,-2,3,-3,-3,-2
10,10,80,3,3,-1,-2,-2,0,-3,-3,1
10,10,84,3,3,-3,-2,-2,2,-3,-3,1
10,10,112,3,3,-1,-2,-2,-1,-3,-3,2
10,10,142,3,3,3,-2,-2,3,-3,-3,-3
10,10,170,3,3,3,-2,-2,0,-3,-3,-2
10,10,174,3,3,3,-2,-2,2,-3,-3,-2
10,10,178,3,3,3,-2,-2,-3,-3,-3,1
10,10,186,3,3,3,-2,-2,-1,-3,-3,1
10,10,204,3,3,0,-2,-2,3,-3,-3,-2
10,10,206,3,3,2,-2,-2,3,-3,-3,-2
10,10,212,3,3,-3,-2,-2,3,-3,-3,1
10,10,220,3,3,-1,-2,-2,3,-3,-3,1
10,10,238,3,3,3,-2,-2,3,-3,-3,-2
10,10,240,3,3,0,-2,-2,0,-3,-3,1
10,10,242,3,3,2,-2,-2,-2,-3,-3,3
10,10,244,3,3,-2,-2,-2,2,-3,-3,3
10,10,250,3,3,3,-2,-2,0,-3,-3,1
10,10,252,3,3,0,-2,-2,3,-3,-3,1
10,10,254,3,3,3,-2,-2,3,-3,-3,1
10,12,12,3,-2,0,-2,3,3,-3,-3,-3
10,12,14,3,-2,1,-2,3,2,-3,-3,-3
10,12,16,3,-2,-1,-2,3,-1,-3,-3,1
10,12,34,3,-2,3,-2,3,-3,-3,-3,-2
10,12,42,3,-2,3,-2,3,-2,-3,-3,-2
10,12,48,3,-2,0,-2,3,-1,-3,-3,1
10,12,50,3,-2,2,-2,3,-3,-3,-3,1
10,12,68,3,-2,-3,-2,3,3,-3,-3,-2
10,12,76,3,-2,-2,-2,3,3,-3,-3,-2
10,12,80,3,-2,-1,-2,3,0,-3,-3,1
10,12,84,3,-2,-3,-2,3,2,-3,-3,1
10,12,112,3,-2,-1,-2,3,-1,-3,-3,2
10,12,142,3,-1,3,-2,2,3,-3,-3,-3
10,12,170,3,-2,3,-2,3,0,-3,-3,-2
10,12,174,3,-1,3,-2,2,2,-3,-3,-2
10,12,178,3,-2,3,-2,3,-3,-3,-3,1
10,12,186,3,-2,3,-2,3,-1,-3,-3,1
10,12,204,3,-2,0,-2,3,3,-3,-3,-2
10,12,206,3,-2,2,-2,3,3,-3,-3,-2
10,12,212,3,-2,-3,-2,3,3,-3,-3,1
10,12,220,3,-2,-1,-2,3,3,-3,-3,1
10,12,238,3,-2,3,-2,3,3,-3,-3,-2
10,12,240,3,-2,0,-2,3,0,-3,-3,1
10,12,242,3,-2,2,-2,3,-2,-3,-3,3
10,12,244,3,-2,-2,-2,3,2,-3,-3,3
10,12,250,3,-2,3,-2,3,0,-3,-3,1
10,12,252,3,-2,0,-2,3,3,-3,-3,1
10,12,254,3,-2,3,-2,3,3,-3,-3,1
10,14,14,3,1,1,-2,2,2,-3,-3,-3
10,14,16,3,1,-1,-2,2,-1,-3,-3,1
10,14,34,3,1,3,-2,2,-3,-3,-3,-2
10,14,42,3,1,3,-2,2,-2,-3,-3,-2
10,14,48,3,1,0,-2,2,-1,-3,-3,1
10,14,50,3,1,2,-2,2,-3,-3,-3,1
10,14,68,3,1,-3,-2,2,3,-3,-3,-2
10,14,76,3,1,-2,-2,2,3,-3,-3,-2
10,14,80,3,1,-1,-2,2,0,-3,-3,1
10,14,84,3,1,-3,-2,2,2,-3,-3,1
10,14,112,3,1,-1,-2,2,-1,-3,-3,2
10,14,142,3,1,3,-2,2,3,-3,-3,-3
10,14,170,3,1,3,-2,2,0,-3,-3,-2
10,14,174,3,1,3,-2,2,2,-3,-3,-2
10,14,178,3,1,3,-2,2,-3,-3,-3,1
10,14,186,3,1,3,-2,2,-1,-3,-3,1
10,14,204,3,1,0,-2,2,3,-3,-3,-2
10,14,206,3,1,2,-2,2,3,-3,-3,-2
10,14,212,3,1,-3,-2,2,3,-3,-3,1
10,14,220,3,1,-1,-2,2,3,-3,-3,1
10,14,238,3,1,3,-2,2,3,-3,-3,-2
10,14,240,3,1,0,-2,2,0,-3,-3,1
10,14,242,3,1,2,-2,2,-2,-3,-3,3
10,14,244,3,1,-2,-2,2,2,-3,-3,3
10,14,250,3,1,3,-2,2,0,-3,-3,1
10,14,252,3,1,0,-2,2,3,-3,-3,1
10,14,254,3,1,3,-2,2,3,-3,-3,1
10,16,16,3,-3,-1,-2,-3,-1,-3,3,1
10,16,34,3,-3,3,-2,-3,-3,-3,3,-2
10,16,42,3,-3,3,-2,-3,-2,-3,3,-2
10,16,48,3,-3,0,-2,-3,-1,-3,3,1
10,16,50,3,-3,2,-2,-3,-3,-3,3,1
10,16,68,3,-3,-3,-2,-3,3,-3,3,-2
10,16,76,3,-3,-2,-2,-3,3,-3,3,-2
10,16,80,3,-3,-1,-2,-3,0,-3,3,1
10,16,84,3,-3,-3,-2,-3,2,-3,3,1
10,16,112,3,-3,-1,-2,-3,-1,-3,3,2
10,16,142,3,-3,3,-2,-3,3,-3,3,-3
10,16,170,3,-3,3,-2,-3,0,-3,3,-2
10,16,174,3,-3,3,-2,-3,2,-3,3,-2
10,16,178,3,-3,3,-2,-3,-3,-3,3,1
10,16,186,3,-3,3,-2,-3,-1,-3,3,1
10,16,204,3,-3,0,-2,-3,3,-3,3,-2
10,16,206,3,-3,2,-2,-3,3,-3,3,-2
10,16,212,3,-3,-3,-2,-3,3,-3,3,1
10,16,220,3,-3,-1,-2,-3,3,-3,3,1
10,16,238,3,-3,3,-2,-3,3,-3,3,-2
10,16,240,3,-3,0,-2,-3,0,-3,3,1
10,16,242,3,-3,2,-2,-3,-2,-3,3,3
10,16,244,3,-3,-2,-2,-3,2,-3,3,3
10,16,250,3,-3,3,-2,-3,0,-3,3,1
10,16,252,3,-3,0,-2,-3,3,-3,3,1
10,16,254,3,-3,3,-2,-3,3,-3,3,1
10,34,34,3,3,3,-2,-3,-3,-3,-2,-2
10,34,42,3,3,3,-2,-3,-2,-3,-2,-2
10,34,48,3,3,0,-2,-3,-1,-3,-2,1
10,34,50,3,3,2,-2,-3,-3,-3,-2,1
10,34,68,3,3,-3,-2,-3,3,-3,-2,-2
10,34,76,3,3,-2,-2,-3,3,-3,-2,-2
10,34,80,3,3,-1,-2,-3,0,-3,-2,1
10,34,84,3,3,-3,-2,-3,2,-3,-2,1
10,34,112,3,3,-1,-2,-3,-1,-3,-2,2
10,34,142,3,3,3,-2,-3,3,-3,-2,-3
10,34,170,3,3,3,-2,-3,0,-3,-2,-2
10,34,174,3,3,3,-2,-3,2,-3,-2,-2
10,34,178,3,3,3,-2,-3,-3,-3,-2,1
10,34,186,3,3,3,-2,-3,-1,-3,-2,1
10,34,204,3,3,0,-2,-3,3,-3,-2,-2
10,34,206,3,3,2,-2,-3,3,-3,-2,-2
10,34,212,3,3,-3,-2,-3,3,-3,-2,1
10,34,220,3,3,-1,-2,-3,3,-3,-2,1
10,34,238,3,3,3,-2,-3,3,-3,-2,-2
10,34,240,3,3,0,-2,-3,0,-3,-2,1
10,34,242,3,3,2,-2,-3,-2,-3,-2,3
10,34,244,3,3,-2,-2,-3,2,-3,-2,3
10,34,250,3,3,3,-2,-3,0,-3,-2,1
10,34,252,3,3,0,-2,-3,3,-3,-2,1
10,34,254,3,3,3,-2,-3,3,-3,-2,1
10,42,42,3,3,3,-2,-2,-2,-3,-2,-2
10,42,48,3,3,0,-2,-2,-1,-3,-2,1
10,42,50,3,3,2,-2,-2,-3,-3,-2,1
10,42,68,3,3,-3,-2,-2,3,-3,-2,-2
10,42,76,3,3,-2,-2,-2,3,-3,-2,-2
10,42,80,3,3,-1,-2,-2,0,-3,-2,1
10,42,84,3,3,-3,-2,-2,2,-3,-2,1
10,42,112,3,3,-1,-2,-2,-1,-3,-2,2
10,42,142,3,3,3,-2,-2,3,-3,-2,-3
10,42,170,3,3,3,-2,-2,0,-3,-2,-2
10,42,174,3,3,3,-2,-2,2,-3,-2,-2
10,42,178,3,3,3,-2,-2,-3,-3,-2,1
10,42,186,3,3,3,-2,-2,-1,-3,-2,1
10,42,204,3,3,0,-2,-2,3,-3,-2,-2
10,42,206,3,3,2,-2,-2,3,-3,-2,-2
10,42,212,3,3,-3,-2,-2,3,-3,-2,1
10,42,220,3,3,-1,-2,-2,3,-3,-2,1
10,42,238,3,3,3,-2,-2,3,-3,-2,-2
10,42,240,3,3,0,-2,-2,0,-3,-2,1
10,42,242,3,3,2,-2,-2,-2,-3,-2,3
10,42,244,3,3,-2,-2,-2,2,-3,-2,3
10,42,250,3,3,3,-2,-2,0,-3,-2,1
10,42,252,3,3,0,-2,-2,3,-3,-2,1
10,42,254,3,3,3,-2,-2,3,-3,-2,1
10,48,48,3,-2,0,-2,-3,-1,-3,3,1
10,48,50,3,-2,2,-2,-3,-3,-3,3,1
10,48,68,3,-2,-3,-2,-3,3,-3,3,-2
10,48,76,3,-2,-2,-2,-3,3,-3,3,-2
10,48,80,3,-2,-1,-2,-3,0,-3,3,1
10,48,84,3,-2,-3,-2,-3,2,-3,3,1
10,48,112,3,-2,-1,-2,-3,-1,-3,3,2
10,48,142,3,-1,3,-2,-3,3,-3,3,-3
10,48,170,3,0,3,-2,-3,0,-3,3,-2
10,48,174,3,-1,3,-2,-3,2,-3,3,-2
10,48,178,3,-1,3,-2,-3,-3,-3,3,1
10,48,186,3,-1,3,-2,-3,-1,-3,3,1
10,48,204,3,0,0,-2,-3,3,-3,3,-2
10,48,206,3,0,2,-2,-3,3,-3,3,-2
10,48,212,3,-1,-3,-2,-3,3,-3,3,1
10,48,220,3,-1,-1,-2,-3,3,-3,3,1
10,48,238,3,0,3,-2,-3,3,-3,3,-2
10,48,240,3,0,0,-2,-3,0,-3,3,1
10,48,242,3,0,2,-2,-3,-2,-3,3,3
10,48,244,3,-1,-2,-2,-3,2,-3,3,3
10,48,250,3,0,3,-2,-3,0,-3,3,1
10,48,252,3,-1,0,-2,-3,3,-3,3,1
10,48,254,3,-1,3,-2,-3,3,-3,3,1
10,50,50,3,2,2,-2,-3,-3,-3,1,1
10,50,68,3,2,-3,-2,-3,3,-3,1,-2
10,50,76,3,2,-2,-2,-3,3,-3,1,-2
10,50,80,3,2,-1,-2,-3,0,-3,1,1
10,50,84,3,2,-3,-2,-3,2,-3,1,1
10,50,112,3,2,-1,-2,-3,-1,-3,1,2
10,50,142,3,2,3,-2,-3,3,-3,1,-3
10,50,170,3,2,3,-2,-3,0,-3,1,-2
10,50,174,3,2,3,-2,-3,2,-3,1,-2
10,50,178,3,2,3,-2,-3,-3,-3,1,1
10,50,186,3,2,3,-2,-3,-1,-3,1,1
10,50,204,3,2,0,-2,-3,3,-3,1,-2
10,50,206,3,2,2,-2,-3,3,-3,1,-2
10,50,212,3,2,-3,-2,-3,3,-3,1,1
10,50,220,3,2,-1,-2,-3,3,-3,1,1
10,50,238,3,2,3,-2,-3,3,-3,1,-2
10,50,240,3,2,0,-2,-3,0,-3,1,1
10,50,242,3,2,2,-2,-3,-2,-3,1,3
10,50,244,3,2,-2,-2,-3,2,-3,1,3
10,50,250,3,2,3,-2,-3,0,-3,1,1
10,50,252,3,2,0,-2,-3,3,-3,1,1
10,50,254,3,2,3,-2,-3,3,-3,1,1
10,68,68,3,-3,-3,-2,3,3,-3,-2,-2
10,68,76,3,-3,-2,-2,3,3,-3,-2,-2
10,68,80,3,-3,-1,-2,3,0,-3,-2,1
10,68,84,3,-3,-3,-2,3,2,-3,-2,1
10,68,112,3,-3,-1,-2,3,-1,-3,-2,2
10,68,142,3,-3,3,-2,3,3,-3,-2,-3
10,68,170,3,-3,3,-2,3,0,-3,-2,-2
10,68,174,3,-3,3,-2,3,2,-3,-2,-2
10,68,178,3,-3,3,-2,3,-3,-3,-2,1
10,68,186,3,-3,3,-2,3,-2,-3,-2,1
10,68,204,3,-3,0,-2,3,3,-3,-2,-2
10,68,206,3,-3,2,-2,3,3,-3,-2,-2
10,68,212,3,-3,-3,-2,3,3,-3,-2,1
10,68,220,3,-3,-1,-2,3,3,-3,-2,1
10,68,238,3,-3,3,-2,3,3,-3,-2,-2
10,68,240,3,-3,0,-2,3,0,-3,-2,1
10,68,242,3,-3,2,-2,3,-2,-3,-2,3
10,68,244,3,-3,-2,-2,3,2,-3,-2,3
10,68,250,3,-3,3,-2,3,0,-3,-2,1
10,68,252,3,-3,0,-2,3,3,-3,-2,1
10,68,254,3,-3,3,-2,3,3,-3,-2,1
10,76,76,3,-2,-2,-2,3,3,-3,-2,-2
10,76,80,3,-2,-1,-2,3,0,-3,-2,1
10,76,84,3,-2,-3,-2,3,2,-3,-2,1
10,76,112,3,-2,-1,-2,3,-1,-3,-2,2
10,76,142,3,-2,3,-2,3,3,-3,-2,-3
10,76,170,3,-2,3,-2,3,0,-3,-2,-2
10,76,174,3,-2,3,-2,3,2,-3,-2,-2
10,76,178,3,-2,3,-2,3,-3,-3,-2,1
10,76,186,3,-2,3,-2,3,-2,-3,-2,1
10,76,204,3,-2,0,-2,3,3,-3,-2,-2
10,76,206,3,-2,2,-2,3,3,-3,-2,-2
10,76,212,3,-2,-3,-2,3,3,-3,-2,1
10,76,220,3,-2,-1,-2,3,3,-3,-2,1
10,76,238,3,-2,3,-2,3,3,-3,-2,-2
10,76,240,3,-2,0,-2,3,0,-3,-2,1
10,76,242,3,-2,2,-2,3,-2,-3,-2,3
10,76,244,3,-2,-2,-2,3,2,-3,-2,3
10,76,250,3,-2,3,-2,3,0,-3,-2,1
10,76,252,3,-2,0,-2,3,3,-3,-2,1
10,76,254,3,-2,3,-2,3,3,-3,-2,1
10,80,80,3,-3,-1,-2,-2,0,-3,3,1
10,80,84,3,-3,-3,-2,-2,2,-3,3,1
10,80,112,3,-3,-1,-2,-2,-1,-3,3,2
10,80,142,3,-3,3,-2,-2,3,-3,3,-3
10,80,170,3,-3,3,-2,-2,0,-3,3,-2
10,80,174,3,-3,3,-2,-2,2,-3,3,-2
10,80,178,3,-3,3,-2,-2,-3,-3,3,1
10,80,186,3,-3,3,-2,-2,-2,-3,3,1
10,80,204,3,-3,0,-2,-2,3,-3,3,-2
10,80,206,3,-3,2,-2,-2,3,-3,3,-2
10,80,212,3,-3,-3,-2,-2,3,-3,3,1
10,80,220,3,-3,-1,-2,-2,3,-3,3,1
10,80,238,3,-3,3,-2,-2,3,-3,3,-2
10,80,240,3,-3,0,-2,-2,0,-3,3,1
10,80,242,3,-3,2,-2,-2,-2,-3,3,3
10,80,244,3,-3,-2,-2,-2,2,-3,3,3
10,80,250,3,-3,3,-2,-2,0,-3,3,1
10,80,252,3,-3,0,-2,-2,3,-3,3,1
10,80,254,3,-3,3,-2,-2,3,-3,3,1
10,84,84,3,-3,-3,-2,2,2,-3,1,1
10,84,112,3,-3,-1,-2,2,-1,-3,1,2
10,84,142,3,-3,3,-2,2,3,-3,1,-3
10,84,170,3,-3,3,-2,2,0,-3,1,-2
10,84,174,3,-3,3,-2,2,2,-3,1,-2
10,84,178,3,-3,3,-2,2,-3,-3,1,1
10,84,186,3,-3,3,-2,2,-1,-3,1,1
10,84,204,3,-3,0,-2,2,3,-3,1,-2
10,84,206,3,-3,2,-2,2,3,-3,1,-2
10,84,212,3,-3,-3,-2,2,3,-3,1,1
10,84,220,3,-3,-1,-2,2,3,-3,1,1
10,84,238,3,-3,3,-2,2,3,-3,1,-2
10,84,240,3,-3,0,-2,2,0,-3,1,1
10,84,242,3,-3,2,-2,2,-2,-3,1,3
10,84,244,3,-3,-2,-2,2,2,-3,1,3
10,84,250,3,-3,3,-2,2,0,-3,1,1
10,84,252,3,-3,0,-2,2,3,-3,1,1
10,84,254,3,-3,3,-2,2,3,-3,1,1
10,112,112,3,-2,-1,-2,-2,-1,-3,3,2
10,112,142,3,-1,3,-2,-2,3,-3,3,-3
10,112,170,3,-1,3,-2,-2,0,-3,3,-2
10,112,174,3,-1,3,-2,-2,2,-3,3,-2
10,112,178,3,-1,3,-2,-2,-3,-3,3,1
10,112,186,3,-1,3,-2,-2,-2,-3,3,1
10,112,204,3,-1,0,-2,-2,3,-3,3,-2
10,112,206,3,-1,2,-2,-2,3,-3,3,-2
10,112,212,3,-1,-3,-2,-2,3,-3,3,1
10,112,220,3,-1,-1,-2,-2,3,-3,3,1
10,112,238,3,-1,3,-2,-2,3,-3,3,-2
10,112,240,3,-1,0,-2,-2,0,-3,3,1
10,112,242,3,-1,2,-2,-2,-2,-3,3,3
10,112,244,3,-1,-2,-2,-2,2,-3,3,3
10,112,250,3,-1,3,-2,-2,0,-3,3,1
10,112,252,3,-1,0,-2,-2,3,-3,3,1
10,112,254,3,-1,3,-2,-2,3,-3,3,1
10,142,142,3,3,3,-2,3,3,-3,-3,-3
10,142,170,3,3,3,-2,3,0,-3,-3,-2
10,142,174,3,3,3,-2,3,2,-3,-3,-2
10,142,178,3,3,3,-2,3,-3,-3,-3,1
10,142,186,3,3,3,-2,3,-1,-3,-3,1
10,142,204,3,3,0,-2,3,3,-3,-3,-2
10,142,206,3,3,2,-2,3,3,-3,-3,-2
10,142,212,3,3,-3,-2,3,3,-3,-3,1
10,142,220,3,3,-1,-2,3,3,-3,-3,1
10,142,238,3,3,3,-2,3,3,-3,-3,-2
10,142,240,3,3,0,-2,3,0,-3,-3,1
10,142,242,3,3,2,-2,3,-2,-3,-3,3
10,142,244,3,3,-2,-2,3,2,-3,-3,3
10,142,250,3,3,3,-2,3,0,-3,-3,1
10,142,252,3,3,0,-2,3,3,-3,-3,1
10,142,254,3,3,3,-2,3,3,-3,-3,1
10,170,170,3,3,3,-2,-2,0,-3,0,-2
10,170,174,3,3,3,-2,-2,2,-3,0,-2
10,170,178,3,3,3,-2,-2,-3,-3,0,1
10,170,186,3,3,3,-2,-2,-1,-3,0,1
10,170,204,3,3,0,-2,-2,3,-3,0,-2
10,170,206,3,3,2,-2,-2,3,-3,0,-2
10,170,212,3,3,-3,-2,-2,3,-3,0,1
10,170,220,3,3,-1,-2,-2,3,-3,0,1
10,170,238,3,3,3,-2,-2,3,-3,0,-2
10,170,240,3,3,0,-2,-2,0,-3,0,1
10,170,242,3,3,2,-2,-2,-2,-3,0,3
10,170,244,3,3,-2,-2,-2,2,-3,0,3
10,170,250,3,3,3,-2,-2,0,-3,0,1
10,170,252,3,3,0,-2,-2,3,-3,0,1
10,170,254,3,3,3,-2,-2,3,-3,0,1
10,174,174,3,3,3,-2,2,2,-3,-2,-2
10,174,178,3,3,3,-2,2,-3,-3,-2,1
10,174,186,3,3,3,-2,2,-1,-3,-2,1
10,174,204,3,3,0,-2,2,3,-3,-2,-2
10,174,206,3,3,2,-2,2,3,-3,-2,-2
10,174,212,3,3,-3,-2,2,3,-3,-2,1
10,174,220,3,3,-1,-2,2,3,-3,-2,1
10,174,238,3,3,3,-2,2,3,-3,-2,-2
10,174,240,3,3,0,-2,2,0,-3,-2,1
10,174,242,3,3,2,-2,2,-2,-3,-2,3
10,174,244,3,3,-2,-2,2,2,-3,-2,3
10,174,250,3,3,3,-2,2,0,-3,-2,1
10,174,252,3,3,0,-2,2,3,-3,-2,1
10,174,254,3,3,3,-2,2,3,-3,-2,1
10,178,178,3,3,3,-2,-3,-3,-3,3,1
10,178,186,3,3,3,-2,-3,-1,-3,3,1
10,178,204,3,3,0,-2,-3,3,-3,3,-2
10,178,206,3,3,2,-2,-3,3,-3,3,-2
10,178,212,3,3,-3,-2,-3,3,-3,3,1
10,178,220,3,3,-1,-2,-3,3,-3,3,1
10,178,238,3,3,3,-2,-3,3,-3,3,-2
10,178,240,3,3,0,-2,-3,0,-3,3,1
10,178,242,3,3,2,-2,-3,-2,-3,3,3
10,178,244,3,3,-2,-2,-3,2,-3,3,3
10,178,250,3,3,3,-2,-3,0,-3,3,1
10,178,252,3,3,0,-2,-3,3,-3,3,1
10,178,254,3,3,3,-2,-3,3,-3,3,1
10,186,186,3,3,3,-2,-2,-1,-3,2,1
10,186,204,3,3,0,-2,-2,3,-3,2,-2
10,186,206,3,3,2,-2,-2,3,-3,2,-2
10,186,212,3,3,-3,-2,-2,3,-3,2,1
10,186,220,3,3,-1,-2,-2,3,-3,2,1
10,186,238,3,3,3,-2,-2,3,-3,2,-2
10,186,240,3,3,0,-2,-2,0,-3,2,1
10,186,242,3,3,2,-2,-2,-2,-3,2,3
10,186,244,3,3,-2,-2,-2,2,-3,2,3
10,186,250,3,3,3,-2,-2,0,-3,2,1
10,186,252,3,3,0,-2,-2,3,-3,2,1
10,186,254,3,3,3,-2,-2,3,-3,2,1
10,204,204,3,0,0,-2,3,3,-3,-2,-2
10,204,206,3,0,2,-2,3,3,-3,-2,-2
10,204,212,3,0,-3,-2,3,3,-3,-2,1
10,204,220,3,0,-1,-2,3,3,-3,-2,1
10,204,238,3,0,3,-2,3,3,-3,-2,-2
10,204,240,3,0,0,-2,3,0,-3,-2,1
10,204,242,3,0,2,-2,3,-2,-3,-2,3
10,204,244,3,0,-2,-2,3,2,-3,-2,3
10,204,250,3,0,3,-2,3,0,-3,-2,1
10,204,252,3,0,0,-2,3,3,-3,-2,1
10,204,254,3,0,3,-2,3,3,-3,-2,1
10,206,206,3,2,2,-2,3,3,-3,-2,-2
10,206,212,3,2,-3,-2,3,3,-3,-2,1
10,206,220,3,2,-1,-2,3,3,-3,-2,1
10,206,238,3,2,3,-2,3,3,-3,-2,-2
10,206,240,3,2,0,-2,3,0,-3,-2,1
10,206,242,3,2,2,-2,3,-2,-3,-2,3
10,206,244,3,2,-2,-2,3,2,-3,-2,3
10,206,250,3,2,3,-2,3,0,-3,-2,1
10,206,252,3,2,0,-2,3,3,-3,-2,1
10,206,254,3,2,3,-2,3,3,-3,-2,1
10,212,212,3,-3,-3,-2,3,3,-3,3,1
10,212,220,3,-3,-1,-2,3,3,-3,3,1
10,212,238,3,-3,3,-2,3,3,-3,3,-2
10,212,240,3,-3,0,-2,3,0,-3,3,1
10,212,242,3,-3,2,-2,3,-2,-3,3,3
10,212,244,3,-3,-2,-2,3,2,-3,3,3
